"","Date","County","Count","pop","case_percapita"
"143433",2018-12-06,"ESCAMBIA",0,36524,0
"143435",2018-12-06,"ETOWAH",1,102611,9.74554385007455e-06
"143437",2018-12-06,"FAYETTE",0,16445,0
"143439",2018-12-06,"FRANKLIN",0,31298,0
"143441",2018-12-06,"GENEVA",1,26306,3.80141412605489e-05
"143443",2018-12-06,"GREENE",0,8209,0
"143445",2018-12-06,"HALE",0,14749,0
"143447",2018-12-06,"HENRY",0,17173,0
"143449",2018-12-06,"HOUSTON",0,104770,0
"143451",2018-12-06,"JACKSON",0,51621,0
"143453",2018-12-06,"JEFFERSON",2,659429,3.03292697166791e-06
"143455",2018-12-06,"LAMAR",0,13882,0
"143457",2018-12-06,"LAUDERDALE",0,92604,0
"143459",2018-12-06,"LAWRENCE",0,32941,0
"143461",2018-12-06,"LEE",0,163656,0
"143463",2018-12-06,"LIMESTONE",0,96177,0
"143465",2018-12-06,"LOWNDES",0,9974,0
"143467",2018-12-06,"MACON",0,18321,0
"143469",2018-12-06,"MADISON",1,367004,2.72476594260553e-06
"143471",2018-12-06,"MARENGO",0,19056,0
"143473",2018-12-06,"MARION",0,29750,0
"143475",2018-12-06,"MARSHALL",0,96170,0
"143477",2018-12-06,"MOBILE",1,413908,2.41599582515921e-06
"143479",2018-12-06,"MONROE",0,21062,0
"143481",2018-12-06,"MONTGOMERY",1,226504,4.41493306961466e-06
"143483",2018-12-06,"MORGAN",0,119203,0
"143485",2018-12-06,"PERRY",0,9070,0
"143487",2018-12-06,"PICKENS",0,19980,0
"143489",2018-12-06,"PIKE",0,33242,0
"143491",2018-12-06,"RANDOLPH",0,22727,0
"143493",2018-12-06,"RUSSELL",0,57784,0
"143495",2018-12-06,"SHELBY",0,215583,0
"143497",2018-12-06,"SAINT CLAIR",0,88654,0
"143499",2018-12-06,"SUMTER",0,12634,0
"143501",2018-12-06,"TALLADEGA",0,80137,0
"143503",2018-12-06,"TALLAPOOSA",0,40535,0
"143505",2018-12-06,"TUSCALOOSA",0,208319,0
"143507",2018-12-06,"WALKER",0,63669,0
"143509",2018-12-06,"WASHINGTON",0,16402,0
"143511",2018-12-06,"WILCOX",0,10599,0
"143513",2018-12-06,"WINSTON",0,23693,0
"143515",2018-12-07,"AUTAUGA",0,55533,0
"143517",2018-12-07,"BALDWIN",0,217855,0
"143519",2018-12-07,"BARBOUR",0,24872,0
"143521",2018-12-07,"BIBB",0,22367,0
"143523",2018-12-07,"BLOUNT",0,57771,0
"143525",2018-12-07,"BULLOCK",0,10174,0
"143527",2018-12-07,"BUTLER",0,19631,0
"143529",2018-12-07,"CALHOUN",0,114331,0
"143531",2018-12-07,"CHAMBERS",0,33600,0
"143533",2018-12-07,"CHEROKEE",0,26014,0
"143535",2018-12-07,"CHILTON",0,44163,0
"143537",2018-12-07,"CHOCTAW",0,12833,0
"143539",2018-12-07,"CLARKE",0,23918,0
"143541",2018-12-07,"CLAY",0,13294,0
"143543",2018-12-07,"CLEBURNE",0,15010,0
"143545",2018-12-07,"COFFEE",0,51950,0
"143547",2018-12-07,"COLBERT",0,55004,0
"143549",2018-12-07,"CONECUH",0,12292,0
"143551",2018-12-07,"COOSA",0,10643,0
"143553",2018-12-07,"COVINGTON",0,36953,0
"143555",2018-12-07,"CRENSHAW",0,13825,0
"143557",2018-12-07,"CULLMAN",0,83418,0
"143559",2018-12-07,"DALE",0,49143,0
"143561",2018-12-07,"DALLAS",0,38294,0
"143563",2018-12-07,"DE KALB",0,71407,0
"143565",2018-12-07,"ELMORE",0,81011,0
"143567",2018-12-07,"ESCAMBIA",0,36524,0
"143569",2018-12-07,"ETOWAH",0,102611,0
"143571",2018-12-07,"FAYETTE",0,16445,0
"143573",2018-12-07,"FRANKLIN",0,31298,0
"143575",2018-12-07,"GENEVA",0,26306,0
"143577",2018-12-07,"GREENE",0,8209,0
"143579",2018-12-07,"HALE",0,14749,0
"143581",2018-12-07,"HENRY",0,17173,0
"143583",2018-12-07,"HOUSTON",0,104770,0
"143585",2018-12-07,"JACKSON",0,51621,0
"143587",2018-12-07,"JEFFERSON",1,659429,1.51646348583396e-06
"143589",2018-12-07,"LAMAR",0,13882,0
"143591",2018-12-07,"LAUDERDALE",0,92604,0
"143593",2018-12-07,"LAWRENCE",0,32941,0
"143595",2018-12-07,"LEE",0,163656,0
"143597",2018-12-07,"LIMESTONE",0,96177,0
"143599",2018-12-07,"LOWNDES",0,9974,0
"143601",2018-12-07,"MACON",0,18321,0
"143603",2018-12-07,"MADISON",2,367004,5.44953188521106e-06
"143605",2018-12-07,"MARENGO",0,19056,0
"143607",2018-12-07,"MARION",0,29750,0
"143609",2018-12-07,"MARSHALL",0,96170,0
"143611",2018-12-07,"MOBILE",0,413908,0
"143613",2018-12-07,"MONROE",0,21062,0
"143615",2018-12-07,"MONTGOMERY",0,226504,0
"143617",2018-12-07,"MORGAN",0,119203,0
"143619",2018-12-07,"PERRY",0,9070,0
"143621",2018-12-07,"PICKENS",0,19980,0
"143623",2018-12-07,"PIKE",0,33242,0
"143625",2018-12-07,"RANDOLPH",0,22727,0
"143627",2018-12-07,"RUSSELL",0,57784,0
"143629",2018-12-07,"SHELBY",1,215583,4.63858467504395e-06
"143631",2018-12-07,"SAINT CLAIR",0,88654,0
"143633",2018-12-07,"SUMTER",0,12634,0
"143635",2018-12-07,"TALLADEGA",0,80137,0
"143637",2018-12-07,"TALLAPOOSA",0,40535,0
"143639",2018-12-07,"TUSCALOOSA",0,208319,0
"143641",2018-12-07,"WALKER",0,63669,0
"143643",2018-12-07,"WASHINGTON",0,16402,0
"143645",2018-12-07,"WILCOX",0,10599,0
"143647",2018-12-07,"WINSTON",0,23693,0
"143649",2018-12-08,"AUTAUGA",0,55533,0
"143651",2018-12-08,"BALDWIN",0,217855,0
"143653",2018-12-08,"BARBOUR",0,24872,0
"143655",2018-12-08,"BIBB",0,22367,0
"143657",2018-12-08,"BLOUNT",0,57771,0
"143659",2018-12-08,"BULLOCK",0,10174,0
"143661",2018-12-08,"BUTLER",0,19631,0
"143663",2018-12-08,"CALHOUN",0,114331,0
"143665",2018-12-08,"CHAMBERS",0,33600,0
"143667",2018-12-08,"CHEROKEE",0,26014,0
"143669",2018-12-08,"CHILTON",0,44163,0
"143671",2018-12-08,"CHOCTAW",0,12833,0
"143673",2018-12-08,"CLARKE",0,23918,0
"143675",2018-12-08,"CLAY",0,13294,0
"143677",2018-12-08,"CLEBURNE",0,15010,0
"143679",2018-12-08,"COFFEE",0,51950,0
"143681",2018-12-08,"COLBERT",0,55004,0
"143683",2018-12-08,"CONECUH",0,12292,0
"143685",2018-12-08,"COOSA",0,10643,0
"143687",2018-12-08,"COVINGTON",0,36953,0
"143689",2018-12-08,"CRENSHAW",0,13825,0
"143691",2018-12-08,"CULLMAN",0,83418,0
"143693",2018-12-08,"DALE",0,49143,0
"143695",2018-12-08,"DALLAS",0,38294,0
"143697",2018-12-08,"DE KALB",0,71407,0
"143699",2018-12-08,"ELMORE",0,81011,0
"143701",2018-12-08,"ESCAMBIA",0,36524,0
"143703",2018-12-08,"ETOWAH",0,102611,0
"143705",2018-12-08,"FAYETTE",0,16445,0
"143707",2018-12-08,"FRANKLIN",0,31298,0
"143709",2018-12-08,"GENEVA",0,26306,0
"143711",2018-12-08,"GREENE",0,8209,0
"143713",2018-12-08,"HALE",0,14749,0
"143715",2018-12-08,"HENRY",0,17173,0
"143717",2018-12-08,"HOUSTON",0,104770,0
"143719",2018-12-08,"JACKSON",0,51621,0
"143721",2018-12-08,"JEFFERSON",1,659429,1.51646348583396e-06
"143723",2018-12-08,"LAMAR",0,13882,0
"143725",2018-12-08,"LAUDERDALE",1,92604,1.07986696039048e-05
"143727",2018-12-08,"LAWRENCE",0,32941,0
"143729",2018-12-08,"LEE",0,163656,0
"143731",2018-12-08,"LIMESTONE",0,96177,0
"143733",2018-12-08,"LOWNDES",0,9974,0
"143735",2018-12-08,"MACON",0,18321,0
"143737",2018-12-08,"MADISON",2,367004,5.44953188521106e-06
"143739",2018-12-08,"MARENGO",0,19056,0
"143741",2018-12-08,"MARION",0,29750,0
"143743",2018-12-08,"MARSHALL",0,96170,0
"143745",2018-12-08,"MOBILE",0,413908,0
"143747",2018-12-08,"MONROE",0,21062,0
"143749",2018-12-08,"MONTGOMERY",0,226504,0
"143751",2018-12-08,"MORGAN",0,119203,0
"143753",2018-12-08,"PERRY",0,9070,0
"143755",2018-12-08,"PICKENS",0,19980,0
"143757",2018-12-08,"PIKE",0,33242,0
"143759",2018-12-08,"RANDOLPH",0,22727,0
"143761",2018-12-08,"RUSSELL",0,57784,0
"143763",2018-12-08,"SHELBY",0,215583,0
"143765",2018-12-08,"SAINT CLAIR",0,88654,0
"143767",2018-12-08,"SUMTER",0,12634,0
"143769",2018-12-08,"TALLADEGA",0,80137,0
"143771",2018-12-08,"TALLAPOOSA",0,40535,0
"143773",2018-12-08,"TUSCALOOSA",0,208319,0
"143775",2018-12-08,"WALKER",0,63669,0
"143777",2018-12-08,"WASHINGTON",0,16402,0
"143779",2018-12-08,"WILCOX",0,10599,0
"143781",2018-12-08,"WINSTON",0,23693,0
"143783",2018-12-09,"AUTAUGA",0,55533,0
"143785",2018-12-09,"BALDWIN",0,217855,0
"143787",2018-12-09,"BARBOUR",0,24872,0
"143789",2018-12-09,"BIBB",0,22367,0
"143791",2018-12-09,"BLOUNT",2,57771,3.46194457426737e-05
"143793",2018-12-09,"BULLOCK",0,10174,0
"143795",2018-12-09,"BUTLER",0,19631,0
"143797",2018-12-09,"CALHOUN",0,114331,0
"143799",2018-12-09,"CHAMBERS",0,33600,0
"143801",2018-12-09,"CHEROKEE",1,26014,3.84408395479357e-05
"143803",2018-12-09,"CHILTON",0,44163,0
"143805",2018-12-09,"CHOCTAW",0,12833,0
"143807",2018-12-09,"CLARKE",0,23918,0
"143809",2018-12-09,"CLAY",0,13294,0
"143811",2018-12-09,"CLEBURNE",0,15010,0
"143813",2018-12-09,"COFFEE",0,51950,0
"143815",2018-12-09,"COLBERT",0,55004,0
"143817",2018-12-09,"CONECUH",0,12292,0
"143819",2018-12-09,"COOSA",0,10643,0
"143821",2018-12-09,"COVINGTON",0,36953,0
"143823",2018-12-09,"CRENSHAW",0,13825,0
"143825",2018-12-09,"CULLMAN",1,83418,1.19878203744995e-05
"143827",2018-12-09,"DALE",0,49143,0
"143829",2018-12-09,"DALLAS",0,38294,0
"143831",2018-12-09,"DE KALB",0,71407,0
"143833",2018-12-09,"ELMORE",0,81011,0
"143835",2018-12-09,"ESCAMBIA",0,36524,0
"143837",2018-12-09,"ETOWAH",1,102611,9.74554385007455e-06
"143839",2018-12-09,"FAYETTE",0,16445,0
"143841",2018-12-09,"FRANKLIN",0,31298,0
"143843",2018-12-09,"GENEVA",0,26306,0
"143845",2018-12-09,"GREENE",0,8209,0
"143847",2018-12-09,"HALE",0,14749,0
"143849",2018-12-09,"HENRY",0,17173,0
"143851",2018-12-09,"HOUSTON",0,104770,0
"143853",2018-12-09,"JACKSON",0,51621,0
"143855",2018-12-09,"JEFFERSON",0,659429,0
"143857",2018-12-09,"LAMAR",0,13882,0
"143859",2018-12-09,"LAUDERDALE",1,92604,1.07986696039048e-05
"143861",2018-12-09,"LAWRENCE",0,32941,0
"143863",2018-12-09,"LEE",0,163656,0
"143865",2018-12-09,"LIMESTONE",0,96177,0
"143867",2018-12-09,"LOWNDES",0,9974,0
"143869",2018-12-09,"MACON",0,18321,0
"143871",2018-12-09,"MADISON",1,367004,2.72476594260553e-06
"143873",2018-12-09,"MARENGO",0,19056,0
"143875",2018-12-09,"MARION",0,29750,0
"143877",2018-12-09,"MARSHALL",1,96170,1.03982530934803e-05
"143879",2018-12-09,"MOBILE",0,413908,0
"143881",2018-12-09,"MONROE",0,21062,0
"143883",2018-12-09,"MONTGOMERY",0,226504,0
"143885",2018-12-09,"MORGAN",1,119203,8.38905061114234e-06
"143887",2018-12-09,"PERRY",0,9070,0
"143889",2018-12-09,"PICKENS",0,19980,0
"143891",2018-12-09,"PIKE",0,33242,0
"143893",2018-12-09,"RANDOLPH",0,22727,0
"143895",2018-12-09,"RUSSELL",0,57784,0
"143897",2018-12-09,"SHELBY",0,215583,0
"143899",2018-12-09,"SAINT CLAIR",0,88654,0
"143901",2018-12-09,"SUMTER",0,12634,0
"143903",2018-12-09,"TALLADEGA",0,80137,0
"143905",2018-12-09,"TALLAPOOSA",0,40535,0
"143907",2018-12-09,"TUSCALOOSA",0,208319,0
"143909",2018-12-09,"WALKER",0,63669,0
"143911",2018-12-09,"WASHINGTON",1,16402,6.09681746128521e-05
"143913",2018-12-09,"WILCOX",0,10599,0
"143915",2018-12-09,"WINSTON",0,23693,0
"143917",2018-12-10,"AUTAUGA",0,55533,0
"143919",2018-12-10,"BALDWIN",0,217855,0
"143921",2018-12-10,"BARBOUR",0,24872,0
"143923",2018-12-10,"BIBB",0,22367,0
"143925",2018-12-10,"BLOUNT",0,57771,0
"143927",2018-12-10,"BULLOCK",0,10174,0
"143929",2018-12-10,"BUTLER",0,19631,0
"143931",2018-12-10,"CALHOUN",0,114331,0
"143933",2018-12-10,"CHAMBERS",0,33600,0
"143935",2018-12-10,"CHEROKEE",0,26014,0
"143937",2018-12-10,"CHILTON",0,44163,0
"143939",2018-12-10,"CHOCTAW",0,12833,0
"143941",2018-12-10,"CLARKE",0,23918,0
"143943",2018-12-10,"CLAY",0,13294,0
"143945",2018-12-10,"CLEBURNE",0,15010,0
"143947",2018-12-10,"COFFEE",0,51950,0
"143949",2018-12-10,"COLBERT",0,55004,0
"143951",2018-12-10,"CONECUH",0,12292,0
"143953",2018-12-10,"COOSA",0,10643,0
"143955",2018-12-10,"COVINGTON",1,36953,2.70614023218683e-05
"143957",2018-12-10,"CRENSHAW",0,13825,0
"143959",2018-12-10,"CULLMAN",0,83418,0
"143961",2018-12-10,"DALE",0,49143,0
"143963",2018-12-10,"DALLAS",0,38294,0
"143965",2018-12-10,"DE KALB",0,71407,0
"143967",2018-12-10,"ELMORE",0,81011,0
"143969",2018-12-10,"ESCAMBIA",1,36524,2.73792574745373e-05
"143971",2018-12-10,"ETOWAH",0,102611,0
"143973",2018-12-10,"FAYETTE",0,16445,0
"143975",2018-12-10,"FRANKLIN",0,31298,0
"143977",2018-12-10,"GENEVA",0,26306,0
"143979",2018-12-10,"GREENE",0,8209,0
"143981",2018-12-10,"HALE",0,14749,0
"143983",2018-12-10,"HENRY",0,17173,0
"143985",2018-12-10,"HOUSTON",0,104770,0
"143987",2018-12-10,"JACKSON",0,51621,0
"143989",2018-12-10,"JEFFERSON",1,659429,1.51646348583396e-06
"143991",2018-12-10,"LAMAR",0,13882,0
"143993",2018-12-10,"LAUDERDALE",0,92604,0
"143995",2018-12-10,"LAWRENCE",0,32941,0
"143997",2018-12-10,"LEE",0,163656,0
"143999",2018-12-10,"LIMESTONE",0,96177,0
"144001",2018-12-10,"LOWNDES",0,9974,0
"144003",2018-12-10,"MACON",0,18321,0
"144005",2018-12-10,"MADISON",0,367004,0
"144007",2018-12-10,"MARENGO",0,19056,0
"144009",2018-12-10,"MARION",0,29750,0
"144011",2018-12-10,"MARSHALL",0,96170,0
"144013",2018-12-10,"MOBILE",0,413908,0
"144015",2018-12-10,"MONROE",0,21062,0
"144017",2018-12-10,"MONTGOMERY",1,226504,4.41493306961466e-06
"144019",2018-12-10,"MORGAN",0,119203,0
"144021",2018-12-10,"PERRY",0,9070,0
"144023",2018-12-10,"PICKENS",0,19980,0
"144025",2018-12-10,"PIKE",0,33242,0
"144027",2018-12-10,"RANDOLPH",0,22727,0
"144029",2018-12-10,"RUSSELL",0,57784,0
"144031",2018-12-10,"SHELBY",0,215583,0
"144033",2018-12-10,"SAINT CLAIR",0,88654,0
"144035",2018-12-10,"SUMTER",0,12634,0
"144037",2018-12-10,"TALLADEGA",0,80137,0
"144039",2018-12-10,"TALLAPOOSA",0,40535,0
"144041",2018-12-10,"TUSCALOOSA",0,208319,0
"144043",2018-12-10,"WALKER",0,63669,0
"144045",2018-12-10,"WASHINGTON",0,16402,0
"144047",2018-12-10,"WILCOX",0,10599,0
"144049",2018-12-10,"WINSTON",0,23693,0
"144051",2018-12-11,"AUTAUGA",0,55533,0
"144053",2018-12-11,"BALDWIN",0,217855,0
"144055",2018-12-11,"BARBOUR",0,24872,0
"144057",2018-12-11,"BIBB",0,22367,0
"144059",2018-12-11,"BLOUNT",0,57771,0
"144061",2018-12-11,"BULLOCK",0,10174,0
"144063",2018-12-11,"BUTLER",0,19631,0
"144065",2018-12-11,"CALHOUN",1,114331,8.74653418582887e-06
"144067",2018-12-11,"CHAMBERS",1,33600,2.97619047619048e-05
"144069",2018-12-11,"CHEROKEE",0,26014,0
"144071",2018-12-11,"CHILTON",0,44163,0
"144073",2018-12-11,"CHOCTAW",0,12833,0
"144075",2018-12-11,"CLARKE",0,23918,0
"144077",2018-12-11,"CLAY",0,13294,0
"144079",2018-12-11,"CLEBURNE",0,15010,0
"144081",2018-12-11,"COFFEE",0,51950,0
"144083",2018-12-11,"COLBERT",0,55004,0
"144085",2018-12-11,"CONECUH",0,12292,0
"144087",2018-12-11,"COOSA",0,10643,0
"144089",2018-12-11,"COVINGTON",0,36953,0
"144091",2018-12-11,"CRENSHAW",0,13825,0
"144093",2018-12-11,"CULLMAN",0,83418,0
"144095",2018-12-11,"DALE",0,49143,0
"144097",2018-12-11,"DALLAS",0,38294,0
"144099",2018-12-11,"DE KALB",0,71407,0
"144101",2018-12-11,"ELMORE",0,81011,0
"144103",2018-12-11,"ESCAMBIA",0,36524,0
"144105",2018-12-11,"ETOWAH",1,102611,9.74554385007455e-06
"144107",2018-12-11,"FAYETTE",0,16445,0
"144109",2018-12-11,"FRANKLIN",0,31298,0
"144111",2018-12-11,"GENEVA",0,26306,0
"144113",2018-12-11,"GREENE",0,8209,0
"144115",2018-12-11,"HALE",0,14749,0
"144117",2018-12-11,"HENRY",0,17173,0
"144119",2018-12-11,"HOUSTON",0,104770,0
"144121",2018-12-11,"JACKSON",1,51621,1.93719610236144e-05
"144123",2018-12-11,"JEFFERSON",4,659429,6.06585394333582e-06
"144125",2018-12-11,"LAMAR",0,13882,0
"144127",2018-12-11,"LAUDERDALE",0,92604,0
"144129",2018-12-11,"LAWRENCE",0,32941,0
"144131",2018-12-11,"LEE",0,163656,0
"144133",2018-12-11,"LIMESTONE",0,96177,0
"144135",2018-12-11,"LOWNDES",0,9974,0
"144137",2018-12-11,"MACON",0,18321,0
"144139",2018-12-11,"MADISON",1,367004,2.72476594260553e-06
"144141",2018-12-11,"MARENGO",0,19056,0
"144143",2018-12-11,"MARION",0,29750,0
"144145",2018-12-11,"MARSHALL",0,96170,0
"144147",2018-12-11,"MOBILE",0,413908,0
"144149",2018-12-11,"MONROE",0,21062,0
"144151",2018-12-11,"MONTGOMERY",0,226504,0
"144153",2018-12-11,"MORGAN",0,119203,0
"144155",2018-12-11,"PERRY",0,9070,0
"144157",2018-12-11,"PICKENS",0,19980,0
"144159",2018-12-11,"PIKE",0,33242,0
"144161",2018-12-11,"RANDOLPH",1,22727,4.40005280063361e-05
"144163",2018-12-11,"RUSSELL",0,57784,0
"144165",2018-12-11,"SHELBY",3,215583,1.39157540251319e-05
"144167",2018-12-11,"SAINT CLAIR",2,88654,2.25596137794121e-05
"144169",2018-12-11,"SUMTER",0,12634,0
"144171",2018-12-11,"TALLADEGA",0,80137,0
"144173",2018-12-11,"TALLAPOOSA",0,40535,0
"144175",2018-12-11,"TUSCALOOSA",0,208319,0
"144177",2018-12-11,"WALKER",0,63669,0
"144179",2018-12-11,"WASHINGTON",0,16402,0
"144181",2018-12-11,"WILCOX",0,10599,0
"144183",2018-12-11,"WINSTON",0,23693,0
"144185",2018-12-12,"AUTAUGA",0,55533,0
"144187",2018-12-12,"BALDWIN",0,217855,0
"144189",2018-12-12,"BARBOUR",0,24872,0
"144191",2018-12-12,"BIBB",0,22367,0
"144193",2018-12-12,"BLOUNT",0,57771,0
"144195",2018-12-12,"BULLOCK",0,10174,0
"144197",2018-12-12,"BUTLER",0,19631,0
"144199",2018-12-12,"CALHOUN",0,114331,0
"144201",2018-12-12,"CHAMBERS",0,33600,0
"144203",2018-12-12,"CHEROKEE",0,26014,0
"144205",2018-12-12,"CHILTON",0,44163,0
"144207",2018-12-12,"CHOCTAW",0,12833,0
"144209",2018-12-12,"CLARKE",0,23918,0
"144211",2018-12-12,"CLAY",0,13294,0
"144213",2018-12-12,"CLEBURNE",0,15010,0
"144215",2018-12-12,"COFFEE",0,51950,0
"144217",2018-12-12,"COLBERT",0,55004,0
"144219",2018-12-12,"CONECUH",0,12292,0
"144221",2018-12-12,"COOSA",0,10643,0
"144223",2018-12-12,"COVINGTON",0,36953,0
"144225",2018-12-12,"CRENSHAW",0,13825,0
"144227",2018-12-12,"CULLMAN",0,83418,0
"144229",2018-12-12,"DALE",0,49143,0
"144231",2018-12-12,"DALLAS",0,38294,0
"144233",2018-12-12,"DE KALB",0,71407,0
"144235",2018-12-12,"ELMORE",1,81011,1.23440026663046e-05
"144237",2018-12-12,"ESCAMBIA",0,36524,0
"144239",2018-12-12,"ETOWAH",0,102611,0
"144241",2018-12-12,"FAYETTE",0,16445,0
"144243",2018-12-12,"FRANKLIN",0,31298,0
"144245",2018-12-12,"GENEVA",0,26306,0
"144247",2018-12-12,"GREENE",0,8209,0
"144249",2018-12-12,"HALE",0,14749,0
"144251",2018-12-12,"HENRY",0,17173,0
"144253",2018-12-12,"HOUSTON",0,104770,0
"144255",2018-12-12,"JACKSON",0,51621,0
"144257",2018-12-12,"JEFFERSON",2,659429,3.03292697166791e-06
"144259",2018-12-12,"LAMAR",0,13882,0
"144261",2018-12-12,"LAUDERDALE",1,92604,1.07986696039048e-05
"144263",2018-12-12,"LAWRENCE",0,32941,0
"144265",2018-12-12,"LEE",0,163656,0
"144267",2018-12-12,"LIMESTONE",1,96177,1.03974962828951e-05
"144269",2018-12-12,"LOWNDES",0,9974,0
"144271",2018-12-12,"MACON",0,18321,0
"144273",2018-12-12,"MADISON",1,367004,2.72476594260553e-06
"144275",2018-12-12,"MARENGO",0,19056,0
"144277",2018-12-12,"MARION",0,29750,0
"144279",2018-12-12,"MARSHALL",0,96170,0
"144281",2018-12-12,"MOBILE",0,413908,0
"144283",2018-12-12,"MONROE",0,21062,0
"144285",2018-12-12,"MONTGOMERY",0,226504,0
"144287",2018-12-12,"MORGAN",1,119203,8.38905061114234e-06
"144289",2018-12-12,"PERRY",0,9070,0
"144291",2018-12-12,"PICKENS",0,19980,0
"144293",2018-12-12,"PIKE",0,33242,0
"144295",2018-12-12,"RANDOLPH",0,22727,0
"144297",2018-12-12,"RUSSELL",0,57784,0
"144299",2018-12-12,"SHELBY",2,215583,9.2771693500879e-06
"144301",2018-12-12,"SAINT CLAIR",0,88654,0
"144303",2018-12-12,"SUMTER",0,12634,0
"144305",2018-12-12,"TALLADEGA",0,80137,0
"144307",2018-12-12,"TALLAPOOSA",0,40535,0
"144309",2018-12-12,"TUSCALOOSA",0,208319,0
"144311",2018-12-12,"WALKER",0,63669,0
"144313",2018-12-12,"WASHINGTON",0,16402,0
"144315",2018-12-12,"WILCOX",0,10599,0
"144317",2018-12-12,"WINSTON",0,23693,0
"144319",2018-12-13,"AUTAUGA",0,55533,0
"144321",2018-12-13,"BALDWIN",1,217855,4.59020908402378e-06
"144323",2018-12-13,"BARBOUR",0,24872,0
"144325",2018-12-13,"BIBB",0,22367,0
"144327",2018-12-13,"BLOUNT",0,57771,0
"144329",2018-12-13,"BULLOCK",0,10174,0
"144331",2018-12-13,"BUTLER",0,19631,0
"144333",2018-12-13,"CALHOUN",0,114331,0
"144335",2018-12-13,"CHAMBERS",0,33600,0
"144337",2018-12-13,"CHEROKEE",0,26014,0
"144339",2018-12-13,"CHILTON",0,44163,0
"144341",2018-12-13,"CHOCTAW",0,12833,0
"144343",2018-12-13,"CLARKE",0,23918,0
"144345",2018-12-13,"CLAY",0,13294,0
"144347",2018-12-13,"CLEBURNE",0,15010,0
"144349",2018-12-13,"COFFEE",0,51950,0
"144351",2018-12-13,"COLBERT",0,55004,0
"144353",2018-12-13,"CONECUH",0,12292,0
"144355",2018-12-13,"COOSA",0,10643,0
"144357",2018-12-13,"COVINGTON",0,36953,0
"144359",2018-12-13,"CRENSHAW",0,13825,0
"144361",2018-12-13,"CULLMAN",0,83418,0
"144363",2018-12-13,"DALE",0,49143,0
"144365",2018-12-13,"DALLAS",0,38294,0
"144367",2018-12-13,"DE KALB",0,71407,0
"144369",2018-12-13,"ELMORE",0,81011,0
"144371",2018-12-13,"ESCAMBIA",0,36524,0
"144373",2018-12-13,"ETOWAH",0,102611,0
"144375",2018-12-13,"FAYETTE",0,16445,0
"144377",2018-12-13,"FRANKLIN",0,31298,0
"144379",2018-12-13,"GENEVA",0,26306,0
"144381",2018-12-13,"GREENE",0,8209,0
"144383",2018-12-13,"HALE",0,14749,0
"144385",2018-12-13,"HENRY",0,17173,0
"144387",2018-12-13,"HOUSTON",0,104770,0
"144389",2018-12-13,"JACKSON",0,51621,0
"144391",2018-12-13,"JEFFERSON",1,659429,1.51646348583396e-06
"144393",2018-12-13,"LAMAR",0,13882,0
"144395",2018-12-13,"LAUDERDALE",0,92604,0
"144397",2018-12-13,"LAWRENCE",0,32941,0
"144399",2018-12-13,"LEE",0,163656,0
"144401",2018-12-13,"LIMESTONE",0,96177,0
"144403",2018-12-13,"LOWNDES",0,9974,0
"144405",2018-12-13,"MACON",0,18321,0
"144407",2018-12-13,"MADISON",2,367004,5.44953188521106e-06
"144409",2018-12-13,"MARENGO",0,19056,0
"144411",2018-12-13,"MARION",0,29750,0
"144413",2018-12-13,"MARSHALL",0,96170,0
"144415",2018-12-13,"MOBILE",1,413908,2.41599582515921e-06
"144417",2018-12-13,"MONROE",0,21062,0
"144419",2018-12-13,"MONTGOMERY",0,226504,0
"144421",2018-12-13,"MORGAN",0,119203,0
"144423",2018-12-13,"PERRY",0,9070,0
"144425",2018-12-13,"PICKENS",0,19980,0
"144427",2018-12-13,"PIKE",0,33242,0
"144429",2018-12-13,"RANDOLPH",0,22727,0
"144431",2018-12-13,"RUSSELL",0,57784,0
"144433",2018-12-13,"SHELBY",0,215583,0
"144435",2018-12-13,"SAINT CLAIR",0,88654,0
"144437",2018-12-13,"SUMTER",0,12634,0
"144439",2018-12-13,"TALLADEGA",0,80137,0
"144441",2018-12-13,"TALLAPOOSA",0,40535,0
"144443",2018-12-13,"TUSCALOOSA",0,208319,0
"144445",2018-12-13,"WALKER",0,63669,0
"144447",2018-12-13,"WASHINGTON",1,16402,6.09681746128521e-05
"144449",2018-12-13,"WILCOX",0,10599,0
"144451",2018-12-13,"WINSTON",0,23693,0
"144453",2018-12-14,"AUTAUGA",0,55533,0
"144455",2018-12-14,"BALDWIN",0,217855,0
"144457",2018-12-14,"BARBOUR",0,24872,0
"144459",2018-12-14,"BIBB",0,22367,0
"144461",2018-12-14,"BLOUNT",1,57771,1.73097228713368e-05
"144463",2018-12-14,"BULLOCK",0,10174,0
"144465",2018-12-14,"BUTLER",0,19631,0
"144467",2018-12-14,"CALHOUN",0,114331,0
"144469",2018-12-14,"CHAMBERS",0,33600,0
"144471",2018-12-14,"CHEROKEE",0,26014,0
"144473",2018-12-14,"CHILTON",1,44163,2.26433892625048e-05
"144475",2018-12-14,"CHOCTAW",0,12833,0
"144477",2018-12-14,"CLARKE",0,23918,0
"144479",2018-12-14,"CLAY",0,13294,0
"144481",2018-12-14,"CLEBURNE",0,15010,0
"144483",2018-12-14,"COFFEE",0,51950,0
"144485",2018-12-14,"COLBERT",1,55004,1.81804959639299e-05
"144487",2018-12-14,"CONECUH",0,12292,0
